id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
112244, Jaroslav Plašil,81,M,182, Right,1,74,76,74,74,76,74,74,76,74,74,76,74
112251, Bertrand Robert,67,M,174, Left,0,66,62,66,66,62,66,66,62,66,66,62,66
112253, Jérémy Toulalan,81,M,183, Right,0,64,53,64,64,53,64,64,53,64,64,53,64
112292, Frazer Richardson,64,D,178, Right,0,66,50,66,66,50,66,66,50,66,66,50,66
112293, Shane Cansdell-Sherriff,63,D,182, Left,0,60,33,60,60,33,60,60,33,60,60,33,60
112316, Jérémy Mathieu,76,D,190, Left,1,73,62,73,73,62,73,73,62,73,73,62,73
112352, Rémi Gomis,71,M,180, Right,0,69,58,69,69,58,69,69,58,69,69,58,69
112358, Cédric Bockhorni,57,D,182, Right,0,63,39,63,63,39,63,63,39,63,63,39,63
112362, François Zoko,63,A,181, Right,1,74,67,74,74,67,74,74,67,74,74,67,74
112365, Renaud Cohade,71,M,180, Right,0,64,66,64,64,66,64,64,66,64,64,66,64
112384, Julien Cardy,67,M,176, Right,0,68,51,68,68,51,68,68,51,68,68,51,68
112389, Thibault Giresse,68,M,172, Left,0,73,65,73,73,65,73,73,65,73,73,65,73
112393, Cédric Fauré,66,A,186, Right,1,52,70,52,52,70,52,52,70,52,52,70,52
112396, Michel Renggli,63,M,180, Right,0,59,59,59,59,59,59,59,59,59,59,59,59
112496, Matabuena,65,M,185, Right,0,50,54,50,50,54,50,50,54,50,50,54,50
112542, Sergey Ignashevich,77,D,186, Right,0,64,64,64,64,64,64,64,64,64,64,64,64
112549, Juanma Ortiz,68,M,179, Right,0,71,58,71,71,58,71,71,58,71,71,58,71
112552, Iván Hernández,73,D,185, Right,0,49,63,49,49,63,49,49,63,49,49,63,49
112556, Diego Rivas,72,M,180, Right,1,57,55,57,57,55,57,57,55,57,57,55,57
112560, Richi,64,M,187, Right,0,39,56,39,39,56,39,39,56,39,39,56,39
112561, Asen,63,A,181, Right,1,60,63,60,60,63,60,60,63,60,60,63,60
112593, Josetxo,67,D,185, Right,0,43,43,43,43,43,43,43,43,43,43,43,43
112594, Pablo Contreras,77,D,181, Right,0,65,45,65,65,45,65,65,45,65,65,45,65
11260, Jim Goodwin,61,M,183, Left,0,66,43,66,66,43,66,66,43,66,66,43,66
112628, David Lopez,74,A,181, Right,1,71,72,71,71,72,71,71,72,71,71,72,71
112640, Antonio López,74,D,175, Left,1,72,59,72,72,59,72,72,59,72,72,59,72
112647, Culebras,64,D,187, Right,0,49,43,49,49,43,49,49,43,49,49,43,49
112712, Juninho,76,M,178, Right,1,59,82,59,59,82,59,59,82,59,59,82,59
112745, Cristian Fiél,68,M,182, Left,0,54,63,54,54,63,54,54,63,54,54,63,54
112778, Jesús Vázquez,68,M,182, Left,0,65,63,65,65,63,65,65,63,65,65,63,65
112811, Fousseni Diawara,66,D,183, Right,0,66,47,66,66,47,66,66,47,66,66,47,66
112847, Jermaine Jones,77,M,184, Right,0,77,69,77,77,69,77,77,69,77,77,69,77
112875, Peña,70,D,170, Left,0,72,49,72,72,49,72,72,49,72,72,49,72
11288, Martin Devaney,61,A,178, Right,0,69,54,69,69,54,69,69,54,69,69,54,69
112883, Clavero,62,D,175, Left,0,71,37,71,71,37,71,71,37,71,71,37,71
112920, Jaio,67,D,186, Right,0,52,36,52,52,36,52,52,36,52,52,36,52
112978, Merino,66,M,175, Right,0,67,67,67,67,67,67,67,67,67,67,67,67
11301, Jon Harley,61,D,178, Left,0,57,52,57,57,52,57,57,52,57,57,52,57
113045, Mauricio Pinilla,78,A,185, Right,0,77,73,77,77,73,77,77,73,77,77,73,77
113176, Federico Balzaretti,80,D,178, Left,0,83,60,83,83,60,83,83,60,83,83,60,83
113184, Davide Mandelli,73,D,190, Left,1,48,42,48,48,42,48,48,42,48,48,42,48
113188, Vlada Avramov,68,GK,187, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
113219, Michele Marcolini,71,M,173, Left,1,65,69,65,65,69,65,65,69,65,65,69,65
113220, Paolo Zanetti,66,M,186, Right,0,64,50,64,64,50,64,64,50,64,64,50,64
113278, Francesco Modesto,72,M,177, Left,1,77,59,77,77,59,77,77,59,77,77,59,77
113343, Almunia,74,GK,193, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
11336, Matthew Spring,61,M,183, Right,1,48,64,48,48,64,48,48,64,48,48,64,48
113384, Saizar,65,A,175, Right,0,69,63,69,69,63,69,69,63,69,69,63,69
113386, Sarriegi,69,D,185, Right,0,63,53,63,63,53,63,63,53,63,63,53,63
113399, Sastre,65,D,179, Right,0,63,50,63,63,50,63,63,50,63,63,50,63
113419, Rubén Suárez,74,M,167, Left,1,68,75,68,68,75,68,68,75,68,68,75,68
113422, David Villa,88,A,175, Right,1,85,89,85,85,89,85,85,89,85,85,89,85
113428, Alejandro,60,GK,183, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
113458, David Bauzá,65,M,188, Left,0,42,51,42,42,51,42,42,51,42,42,51,42
11346, Emmerson Boyce,72,D,184, Right,0,54,36,54,54,36,54,54,36,54,54,36,54
11348, Steve Howard,64,A,191, Right,1,31,64,31,31,64,31,31,64,31,31,64,31
113488, Arzu,66,M,184, Right,0,38,54,38,38,54,38,38,54,38,38,54,38
113521, Moha,64,A,170, Left,0,68,58,68,68,58,68,68,58,68,68,58,68
113524, Nino,71,A,169, Right,1,74,71,74,74,71,74,74,71,74,74,71,74
113555, Emilio Rentería,66,A,175, Right,1,71,68,71,71,68,71,71,68,71,71,68,71
11358, Lee Mansell,60,M,175, Right,0,56,32,56,56,32,56,56,32,56,56,32,56
11381, Matt Gilks,71,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
11386, Clive Platt,61,A,193, Right,1,51,56,51,51,56,51,51,56,51,51,56,51
113931, Ortiz,66,A,172, Right,0,65,57,65,65,57,65,65,57,65,65,57,65
113942, Sorribas,61,M,179, Right,0,50,42,50,50,42,50,50,42,50,50,42,50
114008, Nacho Rodríguez,64,A,180, Left,1,69,64,69,69,64,69,69,64,69,69,64,69
114038, Javier Baraja,67,D,179, Right,0,58,61,58,58,61,58,58,61,58,58,61,58
114040, Nano,73,D,186, Left,0,53,43,53,53,43,53,53,43,53,53,43,53
114082, Robbie Russell,67,D,180, Right,1,88,51,88,88,51,88,88,51,88,88,51,88
114123, Andriy Voronin,80,A,176, Right,1,74,81,74,74,81,74,74,81,74,74,81,74
114126, Christian Wetklo,72,GK,190, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
11414, Andrew Dawson,68,D,175, Left,0,53,58,53,53,58,53,53,58,53,53,58,53
11415, Nathan Stanton,57,D,175, Right,0,52,26,52,52,26,52,52,26,52,52,26,52
11427, Marcel Maltritz,70,D,186, Right,0,53,47,53,53,47,53,53,47,53,53,47,53
11430, Jamie McCombe,64,D,196, Right,1,54,28,54,54,28,54,54,28,54,54,28,54
114356, Marco Wölfli,71,GK,186, Left,1,0,0,0,0,0,0,0,0,0,0,0,0
114555, Luigi Pieroni,66,A,187, Right,0,70,64,70,70,64,70,70,64,70,70,64,70
114604, Juanma,63,GK,182, Left,1,0,0,0,0,0,0,0,0,0,0,0,0
114663, Abraham Paz,73,D,178, Right,1,62,53,62,62,53,62,62,53,62,62,53,62
114734, Iñaki Bea,68,D,185, Right,0,53,41,53,53,41,53,53,41,53,53,41,53
11474, Dean Bennett,55,M,183, Right,0,32,52,32,32,52,32,32,52,32,32,52,32
114764, Iraizoz,81,GK,191, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
11488, Mike Edwards,60,D,183, Right,0,49,28,49,49,28,49,49,28,49,49,28,49
11489, Andy Holt,55,D,185, Left,1,41,48,41,41,48,41,41,48,41,41,48,41
11495, Jérémy Hénin,66,D,186, Right,0,32,25,32,32,25,32,32,25,32,32,25,32
11496, Gary Alexander,63,A,180, Right,1,45,65,45,45,65,45,45,65,45,45,65,45
114960, Cristian,60,D,169, Right,1,77,45,77,77,45,77,77,45,77,77,45,77
115519, Bruno Berner,60,D,185, Left,0,49,50,49,49,50,49,49,50,49,49,50,49
115533, Diego Benaglio,78,GK,194, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
115577, Armando,64,D,186, Right,1,51,35,51,51,35,51,51,35,51,51,35,51
11574, Peter Murphy,63,D,183, Left,0,52,32,52,52,32,52,52,32,52,52,32,52
11576, Marchena,79,D,183, Right,0,50,54,50,50,54,50,50,54,50,50,54,50
115768, Calatayud,74,GK,191, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
115823, Mario Eggimann,70,D,189, Right,0,39,40,39,39,40,39,39,40,39,39,40,39
115888, Christofer Heimeroth,70,GK,194, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
115909, Rubén Castro,75,A,174, Right,0,81,71,81,81,71,81,81,71,81,81,71,81
115926, Pedro Vega,64,M,168, Left,1,74,66,74,74,66,74,74,66,74,74,66,74
11595, Richie Foran,69,A,185, Left,0,62,67,62,62,67,62,62,67,62,62,67,62
116024, Christian Bermúdez,73,M,160, Right,1,88,65,88,88,65,88,88,65,88,88,65,88
116197, Ricardo Fuller,75,A,191, Right,0,72,72,72,72,72,72,72,72,72,72,72,72
116227, Mathias Kouo-Doumbé,64,D,185, Right,1,64,35,64,64,35,64,64,35,64,64,35,64
116308, Rod Fanni,79,D,186, Right,1,82,53,82,82,53,82,82,53,82,82,53,82
116309, Eric Chelle,69,D,179, Left,0,37,39,37,37,39,37,37,39,37,37,39,37
116314, David Martin,63,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
116334, Bertrand Laquait,71,GK,185, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
116335, Olivier Sorin,75,GK,189, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
116346, Benjamin Nicaise,66,M,183, Right,0,64,66,64,64,66,64,64,66,64,64,66,64
116368, Youssouf Hadji,79,A,183, Right,1,80,74,80,80,74,80,80,74,80,80,74,80
116391, Fabrice Abriel,73,M,176, Right,1,68,63,68,68,63,68,68,63,68,68,63,68
11645, Paul Morgan,56,D,183, Right,0,52,18,52,52,18,52,52,18,52,52,18,52
116479, François Pantxi Sirieix,64,M,180, Right,0,64,59,64,64,59,64,64,59,64,64,59,64
116491, Nicolas Marin,59,A,171, Right,0,69,57,69,69,57,69,69,57,69,69,57,69
116494, Cédric Carrasso,80,GK,187, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
11658, Peter Gain,59,M,175, Left,0,52,56,52,52,56,52,52,56,52,52,56,52
116620, Nikolče Noveski,75,D,190, Left,0,44,53,44,44,53,44,44,53,44,44,53,44
116629, Marco Kurth,62,M,178, Right,0,60,54,60,60,54,60,60,54,60,60,54,60
116655, Pascal Berenguer,71,M,175, Right,1,62,71,62,62,71,62,62,71,62,62,71,62
116677, Cédric Kanté,72,D,181, Left,0,66,46,66,66,46,66,66,46,66,66,46,66
11671, Richard Logan,59,A,185, Right,0,53,56,53,53,56,53,53,56,53,53,56,53
116745, Grégory Malicki,68,GK,188, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
116762, Sébastien Roudet,74,M,180, Left,1,71,69,71,71,69,71,71,69,71,71,69,71
116866, Geoffrey Dernis,74,A,171, Left,1,74,77,74,74,77,74,74,77,74,74,77,74
116917, Damien Perquis,61,GK,184, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
116938, Jérémie Janot,76,GK,176, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
116952, Julien Sablé,70,M,181, Right,1,56,70,56,56,70,56,56,70,56,56,70,56
11696, Justin Richards,58,A,183, Right,0,62,59,62,62,59,62,62,59,62,62,59,62
11698, Nathan Ellington,66,A,178, Right,0,74,67,74,74,67,74,74,67,74,74,67,74
117022, Oscar Ewolo,71,M,171, Right,0,58,54,58,58,54,58,58,54,58,58,54,58
117062, Olivier Blondel,64,GK,187, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
117063, Nicolas Douchez,79,GK,186, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
117094, Mathieu Béda,65,D,186, Left,0,50,42,50,50,42,50,50,42,50,50,42,50
117096, Laurent Batlles,71,M,174, Right,1,52,71,52,52,71,52,52,71,52,52,71,52
117109, Hervé Bugnet,63,A,174, Right,1,69,65,69,69,65,69,69,65,69,69,65,69
117249, Daniel Göhlert,63,D,186, Right,1,54,38,54,54,38,54,54,38,54,54,38,54
117343, Eric Hassli,70,A,193, Right,1,56,71,56,56,71,56,56,71,56,56,71,56
117385, Ibrahima Sonko,67,D,191, Right,0,65,36,65,65,36,65,65,36,65,65,36,65
117424, Amor Kehiha,61,D,180, Right,0,53,51,53,53,51,53,53,51,53,53,51,53
117438, Nassim Akrour,65,A,181, Right,1,33,68,33,33,68,33,33,68,33,33,68,33
117492, David Ducourtioux,72,D,177, Right,1,57,55,57,57,55,57,57,55,57,57,55,57
117631, Malte Metzelder,63,M,195, Right,1,26,54,26,26,54,26,26,54,26,26,54,26
117655, Gledson,63,D,190, Right,1,31,48,31,31,48,31,31,48,31,31,48,31
1178, Paolo Cannavaro,78,D,185, Right,0,58,54,58,58,54,58,58,54,58,58,54,58
11785, Lee Johnson,66,M,168, Right,0,71,62,71,71,62,71,71,62,71,71,62,71
11787, Adam Lockwood,63,D,183, Right,0,57,31,57,57,31,57,57,31,57,57,31,57
117893, Paulo César,72,A,175, Right,0,78,65,78,78,65,78,78,65,78,78,65,78
1179, Gianluigi Buffon,85,GK,191, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
11791, Sylvain Marchal,68,D,184, Right,0,31,44,31,31,44,31,31,44,31,31,44,31
11797, Anthony Tonkin,55,D,182, Left,0,51,18,51,51,18,51,51,18,51,51,18,51
11800, Chris Weale,64,GK,188, Left,1,0,0,0,0,0,0,0,0,0,0,0,0
118054, Thomas Broich,72,A,182, Right,1,64,68,64,64,68,64,64,68,64,64,68,64
11808, Gianpaolo Bellini,71,D,180, Right,0,67,53,67,67,53,67,67,53,67,67,53,67
11814, Bernt Evens,65,D,192, Left,0,55,48,55,55,48,55,55,48,55,55,48,55
11824, Andy Warrington,60,GK,191, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
11834, Mark Arber,59,D,185, Left,0,52,41,52,52,41,52,52,41,52,52,41,52
118359, Lee Miller,64,A,188, Right,1,67,65,67,67,65,67,67,65,67,67,65,67
11841, Mark Gower,67,M,180, Right,0,53,61,53,53,61,53,53,61,53,53,61,53
118646, Ian Henderson,64,A,179, Right,0,71,60,71,71,60,71,71,60,71,71,60,71
118662, Paul Hayes,65,A,183, Right,0,63,64,63,63,64,63,63,64,63,63,64,63
118794, Andy Lonergan,71,GK,192, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
119152, Kolo Touré,83,D,183, Right,1,75,63,75,75,63,75,75,63,75,75,63,75
11918, Kevin Davies,77,A,183, Right,1,55,73,55,55,73,55,55,73,55,55,73,55
119233, Tyrone Mears,73,D,180, Right,1,76,60,76,76,60,76,76,60,76,76,60,76
119275, Robert Earnshaw,73,A,173, Right,1,91,67,91,91,67,91,91,67,91,91,67,91
119363, Stephen Purches,59,D,180, Left,0,62,30,62,62,30,62,62,30,62,62,30,62
11941, Stefan Wessels,67,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
119422, Leon Johnson,61,D,183, Left,0,72,20,72,72,20,72,72,20,72,72,20,72
11944, Habib Beye,68,D,182, Right,0,55,43,55,55,43,55,55,43,55,55,43,55
119689, Jermaine Easter,63,A,175, Right,1,75,60,75,75,60,75,75,60,75,75,60,75
119711, Chris Greenacre,62,A,180, Right,0,63,60,63,63,60,63,63,60,63,63,60,63
119723, Lee Williamson,64,M,178, Right,1,78,57,78,78,57,78,78,57,78,78,57,78
1198, Filippo Inzaghi,76,A,181, Right,0,51,69,51,51,69,51,51,69,51,51,69,51
11983, Brad Friedel,81,GK,188, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
119834, Richie Wellens,68,M,175, Right,0,53,63,53,53,63,53,53,63,53,53,63,53
119839, Danny Coid,59,D,180, Right,0,65,50,65,65,50,65,65,50,65,65,50,65
119852, Matthew Blinkhorn,57,A,183, Right,0,62,54,62,62,54,62,62,54,62,62,54,62
11998, Thomas Kleine,69,D,191, Right,0,49,44,49,49,44,49,49,44,49,49,44,49
120018, Dean Hammond,66,M,183, Right,0,65,58,65,65,58,65,65,58,65,65,58,65
120054, Simon Lappin,66,M,180, Left,0,53,57,53,53,57,53,53,57,53,53,57,53
120060, Rémi Mareval,66,D,182, Left,0,76,61,76,76,61,76,76,61,76,76,61,76
120061, Hugh Murray,61,M,178, Right,1,72,45,72,72,45,72,72,45,72,72,45,72
12011, Cristiano Lupatelli,69,GK,189, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
120202, Paulo Ferreira,74,D,183, Right,0,60,39,60,60,39,60,60,39,60,60,39,60
120238, Francesco Lodi,71,M,183, Left,1,52,73,52,52,73,52,52,73,52,52,73,52
120270, Simone Tiribocchi,73,A,178, Right,1,70,73,70,70,73,70,70,73,70,70,73,70
120274, Antonio Di Natale,86,A,170, Right,1,86,85,86,86,85,86,86,85,86,86,85,86
120297, Keith Southern,68,M,178, Right,0,61,65,61,61,65,61,61,65,61,61,65,61
120304, Jean Makoun,78,M,173, Right,0,76,60,76,76,60,76,76,60,76,76,60,76
120305, Benjamin Gavanon,67,M,180, Right,0,58,57,58,58,57,58,58,57,58,58,57,58
120306, Laurent Pionnier,68,GK,184, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
120309, Copa,72,GK,180, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
120312, Michael Dawson,80,D,188, Right,1,67,31,67,67,31,67,67,31,67,67,31,67
120313, Craig Westcarr,62,A,180, Right,1,88,58,88,88,58,88,88,58,88,88,58,88
120339, Martin Bergvold,70,M,184, Left,0,71,57,71,71,57,71,71,57,71,71,57,71
120415, Scott Shearer,59,GK,191, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
120533, Pepe,85,D,188, Right,1,75,48,75,75,48,75,75,48,75,75,48,75
12070, Christoph Dabrowski,73,M,195, Right,1,58,62,58,58,62,58,58,62,58,58,62,58
120718, Fabio Coltorti,68,GK,197, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
1210, Massimo Donati,70,M,186, Right,0,63,64,63,63,64,63,63,64,63,63,64,63
121122, Simon Rolfes,82,M,191, Left,0,64,65,64,64,65,64,64,65,64,64,65,64
121134, Alexander Walke,69,GK,189, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
121170, Alexander Meier,73,M,196, Right,1,60,74,60,60,74,60,60,74,60,60,74,60
121185, Christian Schulz,75,D,185, Left,0,62,52,62,62,52,62,62,52,62,62,52,62
121193, Nelson Haedo Valdez,76,A,178, Right,0,79,72,79,79,72,79,79,72,79,79,72,79
12139, Ben Futcher,58,D,200, Left,1,47,31,47,47,31,47,47,31,47,47,31,47
12156, Jamie Day,54,M,176, Left,0,62,45,62,62,45,62,62,45,62,62,45,62
121568, Mikkel Thygesen,71,M,184, Right,1,74,71,74,74,71,74,74,71,74,74,71,74
121591, Brandão,73,A,189, Left,1,63,73,63,63,73,63,63,73,63,63,73,63
121622, Anatoliy Tymoshchuk,80,M,181, Right,0,61,65,61,61,65,61,61,65,61,61,65,61
12164, Phil Smith,58,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
12167, Toifilou Maoulida,68,A,184, Right,0,73,64,73,73,64,73,73,64,73,73,64,73
1219, Christian Abbiati,83,GK,191, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
121901, Ilčo Naumoski,62,A,191, Right,0,63,60,63,63,60,63,63,60,63,63,60,63
121922, Daniel Wolf,59,M,184, Left,0,69,52,69,69,52,69,69,52,69,69,52,69
121933, René Adler,84,GK,190, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
121937, Michael Rensing,77,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
121939, Philipp Lahm,87,D,170, Right,1,83,59,83,83,59,83,83,59,83,83,59,83
121940, Christian Lell,70,D,183, Right,1,81,40,81,81,40,81,81,40,81,81,40,81
121944, Bastian Schweinsteiger,87,M,183, Right,1,63,83,63,63,83,63,63,83,63,63,83,63
121945, Piotr Trochowski,79,M,169, Right,1,80,81,80,80,81,80,80,81,80,80,81,80
121971, Daniel Ziebig,65,D,183, Left,0,72,55,72,72,55,72,72,55,72,72,55,72
121988, Lukas Kruse,62,GK,185, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
122040, Mahir Sağlık,69,A,178, Left,0,75,63,75,75,63,75,75,63,75,75,63,75
122048, Oliver Kirch,68,M,183, Right,0,68,55,68,68,55,68,68,55,68,68,55,68
122052, Jörg Hahnel,64,GK,186, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
122066, Ronny König,63,A,190, Left,1,51,64,51,51,64,51,51,64,51,51,64,51
122118, Marjan Petkovic,66,GK,186, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
122124, Oliver Barth,67,D,188, Left,0,35,38,35,35,38,35,35,38,35,35,38,35
122269, Lee Beevers,57,D,186, Right,0,60,43,60,60,43,60,60,43,60,60,43,60
122270, Peter Sweeney,59,M,183, Left,0,55,48,55,55,48,55,55,48,55,55,48,55
122361, Marco Donadel,75,M,179, Right,0,67,65,67,67,65,67,67,65,67,67,65,67
122445, Kwame Quansah,69,M,172, Right,0,74,60,74,74,60,74,74,60,74,74,60,74
122574, Steven Whittaker,71,D,185, Right,1,84,58,84,84,58,84,84,58,84,84,58,84
122586, Ryan Stevenson,67,M,180, Right,0,67,65,67,67,65,67,67,65,67,67,65,67
12259, Seydou Keita,80,M,183, Left,1,68,74,68,68,74,68,68,74,68,68,74,68
122649, Logan Bailly,66,GK,189, Left,0,0,0,0,0,0,0,0,0,0,0,0,0
12265, Owen Hargreaves,80,M,180, Right,0,74,67,74,74,67,74,74,67,74,74,67,74
122653, Birger Maertens,69,D,182, Right,0,33,36,33,33,36,33,33,36,33,33,36,33
122656, Kevin Roelandts,67,M,185, Right,0,45,69,45,45,69,45,45,69,45,45,69,45
122660, Jimmy Hempte,67,D,180, Left,0,69,66,69,69,66,69,69,66,69,69,66,69
122718, Philipp Heerwagen,66,GK,193, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
122723, Maximillian Nicu,69,M,185, Right,0,74,69,74,74,69,74,74,69,74,74,69,74
122792, Benjamin De Ceulaer,71,A,175, Right,0,78,68,78,78,68,78,78,68,78,78,68,78
122827, Bram Verbist,66,GK,182, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
122849, Arouna Koné,73,A,182, Right,1,83,71,83,83,71,83,83,71,83,83,71,83
12294, Stefan Lexa,64,M,180, Right,1,67,66,67,67,66,67,67,66,67,67,66,67
123073, Markus Heikkinen,69,M,185, Left,0,65,49,65,65,49,65,65,49,65,65,49,65
123116, Sanharib Malki,64,A,180, Right,1,75,61,75,75,61,75,75,61,75,75,61,75
123159, Antoni Łukasiewicz,61,M,188, Right,0,66,47,66,66,47,66,66,47,66,66,47,66
123463, Jermaine Pennant,77,M,175, Right,1,90,64,90,90,64,90,90,64,90,90,64,90
1235, Mancini,73,A,183, Right,1,65,75,65,65,75,65,65,75,65,65,75,65
12357, Sascha Rösler,67,A,185, Left,0,70,67,70,70,67,70,70,67,70,70,67,70
123576, Marco Borriello,80,A,185, Left,1,71,77,71,71,77,71,71,77,71,71,77,71
123581, Christian Obodo,69,M,176, Right,0,66,64,66,66,64,66,66,64,66,66,64,66
123586, Michael Agazzi,73,GK,189, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
123597, Stefano Lucchini,75,D,186, Right,0,64,36,64,64,36,64,64,36,64,64,36,64
123603, Hugo Campagnaro,79,D,181, Right,1,63,50,63,63,50,63,63,50,63,63,50,63
123610, Giandomenico Mesto,76,M,181, Right,0,83,69,83,83,69,83,83,69,83,83,69,83
123611, Andrea Mantovani,75,D,185, Left,0,65,47,65,65,47,65,65,47,65,65,47,65
123617, Alberto Maria Fontana,66,GK,188, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
123620, Giuseppe Gemiti,65,D,176, Left,0,78,42,78,78,42,78,78,42,78,78,42,78
123621, Sulley Muntari,78,M,179, Left,0,73,70,73,73,70,73,73,70,73,73,70,73
123623, Franco Semioli,69,M,178, Right,0,74,65,74,74,65,74,74,65,74,74,65,74
123629, Mario Santana,77,M,178, Right,0,78,72,78,78,72,78,78,72,78,78,72,78
1238, Francesco Totti,80,A,180, Right,1,57,84,57,57,84,57,57,84,57,57,84,57
12445, John Arne Riise,77,D,185, Left,0,71,77,71,71,77,71,71,77,71,71,77,71
12451, Mario Haas,64,A,183, Right,1,69,64,69,69,64,69,69,64,69,69,64,69
12462, Franck Queudrue,63,D,183, Left,0,33,57,33,33,57,33,33,57,33,33,57,33
124631, Hasan Kabze,71,A,185, Right,1,62,73,62,62,73,62,62,73,62,62,73,62
124635, Mehmet Topal,78,M,186, Right,1,61,69,61,61,69,61,61,69,61,61,69,61
124871, Xavier Margairaz,67,M,185, Left,0,67,68,67,67,68,67,67,68,67,67,68,67
12489, Nicolas Gillet,67,D,188, Left,0,29,55,29,29,55,29,29,55,29,29,55,29
12492, Altin Lala,67,M,172, Right,0,48,60,48,48,60,48,48,60,48,48,60,48
124976, Felipe,76,M,175, Left,0,37,71,37,37,71,37,37,71,37,37,71,37
124981, Mohamed Adama Sarr,70,D,186, Right,0,71,45,71,71,45,71,71,45,71,71,45,71
125071, Filip Daems,70,D,181, Left,0,62,55,62,62,55,62,62,55,62,62,55,62
125586, Stephan Andersen,71,GK,190, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
1256, Clarence Seedorf,80,M,177, Right,1,54,79,54,54,79,54,54,79,54,54,79,54
125995, Umut Bulut,74,A,184, Right,1,77,71,77,77,71,77,77,71,77,77,71,77
12624, André Lenz,70,GK,191, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
126638, Marcel Schied,64,A,173, Right,1,74,64,74,74,64,74,74,64,74,74,64,74
12666, Peguy Luyindula,73,A,178, Right,1,68,72,68,68,72,68,68,72,68,68,72,68
126925, Jan Schlaudraff,77,M,180, Right,0,82,72,82,82,72,82,82,72,82,82,72,82
12695, Arne Friedrich,78,D,185, Right,0,71,47,71,71,47,71,71,47,71,71,47,71
12726, Ian Bennett,63,GK,183, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
12766, Petter Hansson,70,D,186, Right,0,43,55,43,43,55,43,43,55,43,43,55,43
127689, Mimoun Azaouagh,74,M,175, Right,1,75,71,75,75,71,75,75,71,75,75,71,75
127747, Milorad Peković,65,M,189, Left,0,51,60,51,51,60,51,51,60,51,51,60,51
1289, Sebastien Frey,80,GK,189, Right,1,0,0,0,0,0,0,0,0,0,0,0,0
129133, Henri Sillanpää,66,GK,189, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
12940, Emanuel Pogatetz,76,D,189, Left,1,55,40,55,55,40,55,55,40,55,55,40,55
129566, Paul McShane,70,D,183, Right,0,63,41,63,63,41,63,63,41,63,63,41,63
130216, Skerdilaid Curri,63,M,166, Right,0,68,59,68,68,59,68,68,59,68,68,59,68
13038, Puyol,86,D,178, Right,1,59,50,59,59,50,59,59,50,59,59,50,59
13040, Morán,69,M,175, Right,0,62,65,62,62,65,62,62,65,62,62,65,62
13042, Orbaiz,74,M,179, Right,1,55,63,55,55,63,55,55,63,55,55,63,55
130687, Leon Andreasen,71,M,185, Right,0,62,59,62,62,59,62,62,59,62,62,59,62
13077, Cristiano Zanetti,71,M,180, Right,1,36,63,36,36,63,36,36,63,36,36,63,36
130893, Casper Ankergren,67,GK,190, Right,0,0,0,0,0,0,0,0,0,0,0,0,0
